order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_qty,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,cuisine,restaurant_name,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance,,Item,Sample Price (CAD)
580f85X,1,Shawarma,2024-02-18,2024-02-18,11.69,14,140,Walk,High,Sunny,0,-6.92,Route_3,675286b6-d805-4755-9f14-0352ab83f7e9,34,Other,City_8,18,3,Mediterranean,Aegean Table,Weekly,No,Warm,5,4,Fair,1,TRUE,TRUE,Car-only,0.28105833,Car,No,,,
4b2e86J,1,Soup,2024-02-05,2024-02-05,8.82,1,5.5,Bike,Low,Snowy,0,-2.42,Route_4,aae81cb8-4336-420f-8ed8-9a9a7045d493,46,Female,City_8,17,3,Mediterranean,Aegean Table,Weekly,No,Warm,5,4,Fair,1,FALSE,FALSE,Car-only,0.237045122,Car,No,,,
cce5a2M,1,Salad,2024-11-10,2024-11-10,6.57,7,59.5,Bike,Medium,Sunny,0,12.23,Route_2,72620be1-29c6-4fa3-8986-7aea26d28fd3,50,Male,City_6,32,2,Mediterranean,Aegean Table,Weekly,No,Hot,2,5,Good,3,FALSE,TRUE,Bike-friendly,0.840529197,Bike,Yes,,,
d1d4bdZ,1,Shawarma,2024-05-26,2024-05-26,3.84,5,50,Car,Low,Snowy,0,17.37,Route_1,6835dd6c-b5c3-43b1-9623-207d44863050,40,Female,City_5,3,3,Mediterranean,Aegean Table,Weekly,Yes,Cold,4,1,Fair,2,TRUE,FALSE,Car-only,0.187305521,Car,No,,,
221b4fE,1,Shawarma,2024-03-26,2024-03-26,8.22,11,110,Car,High,Sunny,0,8.99,Route_2,6c6f407b-99fb-4ba8-b87d-ecebf7301dc8,37,Other,City_10,35,5,Mediterranean,Aegean Table,Monthly,Yes,Warm,1,4,Poor,3,FALSE,FALSE,Bike-friendly,0.353962256,Car,No,,,
7e06b1Y,1,Shawarma,2024-10-03,2024-10-03,11.09,5,50,Walk,Low,Snowy,0,-2.22,Route_1,659e7534-ea41-49bd-b364-b9028bfcb4a9,45,Female,City_10,48,5,Mediterranean,Aegean Table,Monthly,No,Cold,3,5,Poor,1,TRUE,TRUE,Mixed,0.278888108,Bike,No,,,
bd781bQ,1,Soup,2024-06-01,2024-06-01,5.29,17,93.5,Car,High,Snowy,0,10.12,Route_4,f555eb84-1859-4ddb-9bd0-ca7ead49cef1,50,Other,City_5,31,4,Mediterranean,Aegean Table,Weekly,Yes,Warm,5,1,Good,5,FALSE,TRUE,Bike-friendly,0.286851564,Car,No,,,
e53e66H,1,Salad,2024-06-18,2024-06-18,11.91,16,136,Bike,High,Sunny,0,19.56,Route_5,dfb93d58-8fe9-49a9-9c47-536ec1ac7c9d,48,Female,City_8,22,3,Mediterranean,Aegean Table,Monthly,Yes,Warm,3,2,Poor,2,TRUE,FALSE,Bike-friendly,0.122097135,Car,No,,,
ae7b6eZ,1,Salad,2024-02-25,2024-02-25,2.42,18,153,Car,High,Snowy,0,0.23,Route_2,f8c40abf-4be9-4543-8611-46f1d161d0df,47,Female,City_3,39,5,Mediterranean,Aegean Table,Weekly,No,Warm,4,2,Poor,2,FALSE,TRUE,Car-only,0.499402822,Car,No,,,
94f351D,1,Salad,2024-10-30,2024-10-30,9.56,2,17,Car,Low,Snowy,0,-7.73,Route_3,002a1d16-88c8-4cf8-9113-98d32b9d6658,59,Female,City_6,45,3,Mediterranean,Aegean Table,Weekly,No,Hot,3,1,Fair,5,TRUE,FALSE,Car-only,0.795229002,Car,No,,,
d0a237K,1,Salad,2024-11-21,2024-11-21,12.08,19,161.5,Walk,Medium,Rainy,0,8,Route_4,d06722d3-8ef6-4aae-bff4-d964a95e883a,25,Female,City_5,23,2,Mediterranean,Aegean Table,Weekly,Yes,Hot,1,1,Good,4,FALSE,FALSE,Mixed,0.417838919,Bike,No,,,
70526fR,1,Shawarma,2024-04-09,2024-04-09,6.75,23,230,Car,Medium,Sunny,0,-9.9,Route_4,c2632d1c-1e9c-42d2-81b7-ad7316b2ada9,33,Female,City_9,45,5,Mediterranean,Aegean Table,Weekly,No,Hot,4,2,Good,1,FALSE,FALSE,Bike-friendly,0.512130812,Car,No,,,
e7ae0bV,1,Shawarma,2024-04-21,2024-04-21,9.89,17,170,Walk,Low,Sunny,0,10.68,Route_2,2d572433-d061-42d0-a8bf-f900a69b1269,24,Male,City_8,44,2,Mediterranean,Aegean Table,Weekly,Yes,Hot,5,2,Good,3,FALSE,TRUE,Car-only,0.959937905,Car,Yes,,,
956c7eS,1,Salad,2024-10-23,2024-10-23,3.2,20,170,Car,High,Snowy,0,-2.26,Route_5,6089ab6c-b794-4f6e-9242-bfd32c40c1db,58,Other,City_7,38,5,Mediterranean,Aegean Table,Monthly,Yes,Hot,1,3,Poor,5,TRUE,TRUE,Bike-friendly,0.493468994,Car,No,,,
cad602Z,1,Shawarma,2024-05-29,2024-05-29,10.05,17,170,Bike,High,Snowy,0,-7.8,Route_2,9e012988-bbf1-45c3-9b0a-6e4b4ade49d4,44,Other,City_8,5,3,Mediterranean,Aegean Table,Monthly,No,Hot,2,5,Good,4,TRUE,TRUE,Bike-friendly,0.398950295,Car,No,,,
df060fP,1,Shawarma,2024-09-16,2024-09-16,10.75,18,180,Bike,High,Snowy,0,18.5,Route_3,eb300d6b-fe31-4a2b-884b-d799ab8c5ba6,52,Other,City_2,8,2,Mediterranean,Aegean Table,Weekly,No,Warm,1,4,Fair,5,FALSE,FALSE,Car-only,0.473271839,Car,No,,,
02feeeV,1,Soup,2024-03-21,2024-03-21,6.21,18,99,Walk,High,Rainy,0,3.35,Route_3,901e7a38-3b7b-4f59-9cbb-5bff1edc6e43,57,Male,City_4,35,3,Mediterranean,Aegean Table,Weekly,Yes,Cold,2,5,Fair,4,FALSE,TRUE,Bike-friendly,0.900334363,Car,Yes,,,
66c2ffC,1,Shawarma,2024-01-26,2024-01-26,9.85,19,190,Car,Medium,Snowy,0,8.99,Route_1,67332853-00ac-4c71-a63f-0df8737c6027,36,Male,City_5,1,3,Mediterranean,Aegean Table,Monthly,Yes,Warm,2,5,Poor,3,TRUE,TRUE,Mixed,0.094335479,Bike,No,,,
70e022J,1,Soup,2024-04-02,2024-04-02,8.83,24,132,Car,Low,Snowy,0,2.13,Route_5,bbfd8d63-7ae8-401c-8913-79bbce03bf20,50,Male,City_7,18,3,Mediterranean,Aegean Table,Monthly,No,Hot,3,4,Good,1,FALSE,TRUE,Mixed,0.208928036,Bike,No,,,
560de3D,1,Soup,2024-06-25,2024-06-25,9.65,12,66,Bike,Medium,Rainy,0,-6.96,Route_2,df496a0d-22cc-4c56-9b41-5b7523eabdd8,59,Male,City_3,38,2,Mediterranean,Aegean Table,Weekly,Yes,Warm,3,2,Fair,2,FALSE,FALSE,Car-only,0.451045282,Car,No,,,
773941F,1,Soup,2024-03-18,2024-03-18,4.7,21,115.5,Bike,High,Sunny,0,-6.61,Route_5,66f8c814-f5d9-492c-bd3c-d0b92af8c74f,23,Other,City_1,47,3,Mediterranean,Aegean Table,Monthly,No,Warm,3,4,Good,2,FALSE,TRUE,Car-only,0.874378393,Car,Yes,,,
24c2a7U,1,Soup,2024-01-25,2024-01-25,11.37,25,137.5,Walk,High,Snowy,0,16.04,Route_2,9ae1b07d-9fef-4134-80c6-a3c1c3dff680,22,Male,City_5,36,5,Mediterranean,Aegean Table,Monthly,No,Warm,5,1,Poor,5,TRUE,FALSE,Mixed,0.978658483,Car,Yes,,,
07acd7Z,1,Salad,2024-02-08,2024-02-08,4.21,1,8.5,Bike,Low,Snowy,0,5.52,Route_3,75dcbb67-dd4a-4bd0-897e-44e30709236f,22,Other,City_10,17,2,Mediterranean,Aegean Table,Weekly,Yes,Hot,2,2,Poor,3,TRUE,TRUE,Car-only,0.700423253,Bike,No,,,
d271afX,1,Salad,2024-03-18,2024-03-18,12.82,19,161.5,Bike,Low,Snowy,0,17.78,Route_2,38b7b45f-9a84-4606-8b7d-6679550d804f,23,Male,City_4,44,3,Mediterranean,Aegean Table,Monthly,Yes,Hot,2,2,Fair,4,TRUE,FALSE,Car-only,0.780818382,Car,No,,,
b212deN,1,Soup,2024-06-24,2024-06-24,5.57,10,55,Car,Low,Snowy,0,-3.39,Route_4,b65db700-f0c5-4d21-98aa-03a82c193042,37,Female,City_8,46,4,Mediterranean,Aegean Table,Weekly,Yes,Hot,1,1,Good,4,TRUE,FALSE,Bike-friendly,0.568279106,Car,No,,,
656942Q,1,Soup,2024-10-21,2024-10-21,4.45,23,126.5,Walk,Medium,Snowy,0,13.5,Route_1,1ebe72a7-3581-418a-a67e-0f98cf820728,33,Male,City_3,30,5,Mediterranean,Aegean Table,Monthly,No,Cold,5,3,Poor,1,FALSE,FALSE,Mixed,0.934096498,Car,Yes,,,
86eb4dC,1,Soup,2024-07-22,2024-07-22,7.18,10,55,Walk,Low,Sunny,0,7.36,Route_4,ac70a87b-ce71-4d86-ad75-0db5f2a6a73f,34,Female,City_3,41,5,Mediterranean,Aegean Table,Weekly,No,Cold,3,1,Fair,1,FALSE,TRUE,Car-only,0.25574235,Car,No,,,
87dcedB,1,Salad,2024-03-03,2024-03-03,5.71,18,153,Walk,Low,Sunny,0,10.58,Route_5,2be677e6-f3fb-463a-aa1c-d32991fd97dc,33,Other,City_5,43,1,Mediterranean,Aegean Table,Weekly,No,Hot,3,1,Fair,1,FALSE,TRUE,Bike-friendly,0.604688226,Bike,No,,,
a62ff5E,1,Salad,2024-06-23,2024-06-23,14.08,11,93.5,Bike,Medium,Rainy,0,7.83,Route_3,11e29664-149f-4e41-83ff-7e231c5e9ffb,34,Male,City_5,12,1,Mediterranean,Aegean Table,Monthly,No,Warm,4,5,Good,5,FALSE,TRUE,Car-only,0.740734814,Car,No,,,
650769W,1,Salad,2024-08-09,2024-08-09,9.1,8,68,Bike,Low,Rainy,0,19.85,Route_5,5ddf5b02-4620-4ec5-9a4d-7957c644dec6,36,Other,City_4,18,5,Mediterranean,Aegean Table,Monthly,No,Hot,2,3,Poor,3,FALSE,FALSE,Mixed,0.662722977,Car,No,,,
156581I,1,Shawarma,2024-05-27,2024-05-27,6.77,10,100,Car,Medium,Rainy,0,16.16,Route_5,1974b50e-9140-43cd-a099-79dcd0b14955,21,Male,City_6,19,4,Mediterranean,Aegean Table,Weekly,Yes,Hot,3,1,Good,4,TRUE,FALSE,Car-only,0.968194093,Car,Yes,,,
6ad633W,1,Shawarma,2024-08-14,2024-08-14,6.28,24,240,Car,Low,Rainy,0,6.62,Route_1,9b9ec8e2-d5d9-4ceb-bda7-1e52282b9201,56,Other,City_6,47,1,Mediterranean,Aegean Table,Weekly,Yes,Hot,3,4,Good,4,FALSE,TRUE,Car-only,0.454854633,Car,No,,,
09ebf3E,1,Soup,2024-12-11,2024-12-11,3.68,4,22,Car,Medium,Rainy,0,17.72,Route_5,68f5ca48-eb92-4ac5-8324-4a07e16abf61,53,Female,City_2,44,2,Mediterranean,Aegean Table,Weekly,No,Hot,5,4,Good,5,TRUE,TRUE,Bike-friendly,0.74989342,Bike,No,,,
39ba9cD,1,Soup,2024-08-01,2024-08-01,11.66,6,33,Bike,Low,Rainy,0,0.31,Route_5,3c6ee4c5-4112-4bbc-a78b-c68792cd2fea,58,Other,City_7,48,3,Mediterranean,Aegean Table,Weekly,Yes,Hot,2,3,Poor,4,FALSE,FALSE,Car-only,0.687544798,Car,No,,,
b4512fP,1,Soup,2024-02-14,2024-02-14,5.2,19,104.5,Car,High,Rainy,0,13.43,Route_2,14a56966-65ba-4d67-81e7-c56d2314e2b1,41,Male,City_2,34,3,Mediterranean,Aegean Table,Monthly,Yes,Hot,3,1,Good,3,FALSE,TRUE,Mixed,0.107525066,Car,No,,,
f7abe3I,1,Soup,2024-10-09,2024-10-09,10.11,1,5.5,Bike,Low,Rainy,0,19.39,Route_5,dbe3895b-0328-4270-8d9e-369e8f3b3628,36,Female,City_2,34,2,Mediterranean,Aegean Table,Monthly,Yes,Warm,1,2,Good,1,FALSE,FALSE,Car-only,0.538597326,Car,No,,,
cf4080N,1,Soup,2024-04-03,2024-04-03,13.37,6,33,Bike,High,Snowy,0,4,Route_4,927cdef5-5187-4263-b65e-367a840f3c41,51,Other,City_5,37,3,Mediterranean,Aegean Table,Monthly,No,Hot,1,2,Poor,4,FALSE,FALSE,Car-only,0.704196548,Car,No,,,
e29facZ,1,Shawarma,2024-09-27,2024-09-27,3.48,13,130,Bike,High,Snowy,0,7.08,Route_2,cd8cfeba-a308-4bdb-ab24-3193ac9c3785,20,Other,City_7,28,2,Mediterranean,Aegean Table,Weekly,No,Hot,5,4,Fair,4,TRUE,FALSE,Bike-friendly,0.434706887,Car,No,,,
482bc0P,1,Shawarma,2024-09-26,2024-09-26,12.21,10,100,Walk,Medium,Rainy,0,14.08,Route_2,f06cc938-e64b-4c80-b92a-67c913f58c4f,22,Male,City_1,4,5,Mediterranean,Aegean Table,Weekly,Yes,Hot,1,4,Fair,1,TRUE,TRUE,Bike-friendly,0.554087909,Bike,No,,,
fe03c9L,1,Shawarma,2024-03-31,2024-03-31,4.69,16,160,Car,Low,Sunny,0,17.54,Route_3,087ab315-5446-4601-a971-fcbdfabd5a82,32,Male,City_1,47,1,Mediterranean,Aegean Table,Weekly,No,Hot,5,5,Good,3,TRUE,TRUE,Bike-friendly,0.040491409,Bike,No,,,
b9b681B,1,Shawarma,2024-01-25,2024-01-25,12.94,19,190,Walk,High,Snowy,0,14.16,Route_1,dc6d79c4-b8ed-4743-91b0-fab08c0bd9fb,52,Other,City_1,14,5,Mediterranean,Aegean Table,Monthly,No,Warm,3,4,Fair,2,FALSE,TRUE,Mixed,0.055245327,Car,No,,,
4cbc59P,1,Shawarma,2024-03-21,2024-03-21,14.41,21,210,Car,Medium,Snowy,0,1.47,Route_3,b2f86553-1c5e-424d-a0d1-3fdfce7fe9f5,26,Female,City_10,29,3,Mediterranean,Aegean Table,Monthly,Yes,Warm,2,1,Poor,3,TRUE,FALSE,Bike-friendly,0.064290494,Bike,No,,,
0445b2U,1,Soup,2024-09-01,2024-09-01,13.68,25,137.5,Car,Low,Sunny,0,-9.29,Route_5,7f63b083-5096-49f1-88f3-2f4bc6dc79ed,53,Male,City_3,10,1,Mediterranean,Aegean Table,Weekly,Yes,Warm,4,2,Fair,5,FALSE,FALSE,Bike-friendly,0.8256849,Car,Yes,,,
1d0294N,1,Soup,2024-04-02,2024-04-02,6.66,4,22,Walk,High,Snowy,0,-8.55,Route_1,f254d436-4aa3-4ba0-ba84-55b9c25caeed,57,Male,City_9,15,2,Mediterranean,Aegean Table,Monthly,Yes,Warm,2,1,Good,4,FALSE,TRUE,Bike-friendly,0.042329831,Car,No,,,
96bf13T,1,Salad,2024-09-21,2024-09-21,11.39,22,187,Bike,High,Snowy,0,4.89,Route_3,6381d909-6f44-4ccd-bdc3-0fd7db0b0f4c,42,Male,City_9,19,1,Mediterranean,Aegean Table,Weekly,Yes,Warm,4,3,Good,1,FALSE,TRUE,Car-only,0.196052126,Car,No,,,
9f36eeH,1,Salad,2024-04-21,2024-04-21,12.38,4,34,Bike,Low,Snowy,0,-2.72,Route_3,fc9c1c85-f78e-4621-8f9f-d4bf5e6ed696,34,Other,City_4,42,5,Mediterranean,Aegean Table,Monthly,Yes,Hot,3,4,Good,3,TRUE,TRUE,Bike-friendly,0.701752263,Bike,No,,,
eb13ceT,1,Salad,2024-05-19,2024-05-19,14.22,8,68,Bike,High,Rainy,0,-3.57,Route_3,568df601-b957-4d0f-a2ef-b2f97afddbe7,28,Female,City_1,34,4,Mediterranean,Aegean Table,Monthly,No,Warm,4,2,Poor,1,FALSE,TRUE,Mixed,0.091992403,Car,No,,,
d2ab96Y,1,Shawarma,2024-08-04,2024-08-04,5.33,4,40,Car,Low,Sunny,0,15.09,Route_3,c4b86603-85f6-44f0-8315-6244346c9e56,24,Other,City_7,22,5,Mediterranean,Aegean Table,Monthly,No,Hot,2,4,Good,1,TRUE,FALSE,Mixed,0.157233154,Bike,No,,,
0e9a6aL,1,Shawarma,2024-04-09,2024-04-09,10.3,8,80,Car,High,Snowy,0,12.08,Route_1,a4d06664-f149-4f07-b2b9-991bb35a404b,35,Male,City_7,49,5,Mediterranean,Aegean Table,Weekly,No,Warm,2,2,Good,4,TRUE,TRUE,Mixed,0.978475642,Car,Yes,,,
55102eN,1,Soup,2024-07-08,2024-07-08,14.22,13,71.5,Walk,Medium,Rainy,0,-1.25,Route_2,2133a3e8-d407-483a-8e43-04f3710b5591,35,Male,City_2,30,4,Mediterranean,Aegean Table,Monthly,Yes,Cold,4,2,Fair,5,FALSE,TRUE,Mixed,0.901672853,Car,Yes,,,
bb0bb7P,1,Soup,2024-06-18,2024-06-18,14.66,7,38.5,Car,Low,Snowy,0,-3.48,Route_3,dbd3d351-7d2d-4a1c-a33d-dff5146bf52b,58,Female,City_7,7,4,Mediterranean,Aegean Table,Monthly,Yes,Hot,5,1,Fair,4,TRUE,FALSE,Bike-friendly,0.989563374,Car,Yes,,,
894e01S,1,Soup,2024-04-30,2024-04-30,11.59,13,71.5,Car,Medium,Sunny,0,-3.61,Route_5,478912d8-025b-47ef-8661-37231d92403e,41,Male,City_5,16,4,Mediterranean,Aegean Table,Monthly,Yes,Cold,3,1,Poor,4,FALSE,TRUE,Bike-friendly,0.965020927,Bike,Yes,,,
155c5bH,1,Soup,2024-11-21,2024-11-21,9.71,19,104.5,Bike,Low,Snowy,0,17.28,Route_2,b3727456-77ec-4dec-bf3f-4865c6643267,24,Other,City_10,22,2,Mediterranean,Aegean Table,Weekly,Yes,Warm,2,4,Good,2,TRUE,TRUE,Mixed,0.182111015,Bike,No,,,
160d9cQ,1,Salad,2024-07-11,2024-07-11,7.26,15,127.5,Walk,Low,Snowy,0,3.73,Route_1,9936b329-c69b-4804-a9a1-e3faef8358ed,30,Male,City_7,25,4,Mediterranean,Aegean Table,Weekly,No,Hot,3,5,Poor,1,TRUE,TRUE,Bike-friendly,0.501796219,Bike,No,,,
c42ae8F,1,Salad,2024-08-28,2024-08-28,10.56,8,68,Walk,Medium,Snowy,0,-5.6,Route_1,4c39c2a3-6765-4a94-ada4-dde4905992fc,51,Female,City_6,50,4,Mediterranean,Aegean Table,Monthly,No,Warm,5,2,Good,2,TRUE,FALSE,Bike-friendly,0.504927251,Car,No,,,
ef31dfS,1,Salad,2024-04-07,2024-04-07,6.23,3,25.5,Walk,High,Snowy,0,-2.74,Route_3,ac55c184-eca5-4517-b750-9aeaa1f599bf,60,Female,City_1,2,3,Mediterranean,Aegean Table,Monthly,No,Warm,1,3,Fair,3,TRUE,TRUE,Mixed,0.662513112,Car,No,,,
022adaY,1,Salad,2024-01-24,2024-01-24,2.67,3,25.5,Car,Low,Rainy,0,14.41,Route_2,8aaa7e95-c638-471d-b5b8-371d4f017810,31,Female,City_8,17,4,Mediterranean,Aegean Table,Weekly,No,Warm,3,3,Fair,3,FALSE,FALSE,Mixed,0.359449886,Bike,No,,,
2e440dE,1,Salad,2024-01-16,2024-01-16,9.49,9,76.5,Bike,High,Snowy,0,5.31,Route_2,7d7a68cf-e4df-4941-9098-254703d820b7,28,Other,City_7,39,1,Mediterranean,Aegean Table,Monthly,No,Warm,3,3,Fair,1,FALSE,TRUE,Car-only,0.716263081,Car,No,,,
b1436eK,1,Salad,2024-09-08,2024-09-08,12.67,14,119,Walk,Low,Snowy,0,14.59,Route_5,9c441d2c-2208-42fd-8ea6-3fc68076f421,28,Male,City_3,1,3,Mediterranean,Aegean Table,Weekly,No,Hot,2,4,Poor,2,FALSE,FALSE,Mixed,0.048267195,Bike,No,,,
becbc5R,1,Shawarma,2024-04-04,2024-04-04,4.48,7,70,Walk,High,Sunny,0,5.02,Route_1,2c90e597-e30b-4aaf-bea5-98e46758573f,52,Other,City_3,3,3,Mediterranean,Aegean Table,Weekly,No,Hot,1,1,Good,2,TRUE,TRUE,Car-only,0.002843042,Car,No,,,
530920W,1,Shawarma,2024-06-24,2024-06-24,11.77,4,40,Car,High,Snowy,0,1.16,Route_3,fae38d49-b532-43ea-9324-735bb4151531,44,Other,City_9,41,3,Mediterranean,Aegean Table,Monthly,Yes,Hot,2,2,Good,5,TRUE,TRUE,Mixed,0.126181933,Car,No,,,
bcd5bfQ,1,Soup,2024-09-30,2024-09-30,12.86,9,49.5,Car,Medium,Sunny,0,-1.8,Route_5,c21f9ed8-5e12-47f1-9a41-62db86ed3269,59,Male,City_3,44,5,Mediterranean,Aegean Table,Monthly,Yes,Cold,3,2,Fair,2,FALSE,TRUE,Bike-friendly,0.503682464,Car,No,,,
148ff3C,1,Soup,2024-03-03,2024-03-03,11.41,13,71.5,Bike,High,Sunny,0,-0.64,Route_2,54aaa49e-d909-4c63-af5d-8d24cc385460,38,Other,City_8,33,4,Mediterranean,Aegean Table,Monthly,Yes,Warm,2,2,Good,1,FALSE,TRUE,Bike-friendly,0.258787463,Car,No,,,
8acba5X,1,Salad,2024-01-07,2024-01-07,6.28,1,8.5,Car,High,Sunny,0,-8.39,Route_5,6ca5623c-307c-4f71-a5cd-83f70774e74b,33,Other,City_8,11,4,Mediterranean,Aegean Table,Weekly,No,Warm,1,4,Good,4,TRUE,TRUE,Mixed,0.895968042,Car,Yes,,,
041742E,1,Salad,2024-11-13,2024-11-13,4.45,2,17,Car,Low,Rainy,0,3.25,Route_1,482250d8-c250-4012-93bf-e8c9121980e0,27,Female,City_6,13,2,Mediterranean,Aegean Table,Weekly,No,Warm,3,2,Poor,2,TRUE,FALSE,Car-only,0.895640214,Car,Yes,,,
06e940I,1,Salad,2024-04-24,2024-04-24,14.73,6,51,Bike,High,Sunny,0,7.01,Route_1,94597fb2-4deb-4a4b-b02a-733a889b7ac8,31,Other,City_3,15,2,Mediterranean,Aegean Table,Weekly,No,Hot,5,3,Poor,5,TRUE,FALSE,Car-only,0.912926852,Car,Yes,,,
4f7fd4S,1,Shawarma,2024-05-04,2024-05-04,6.01,10,100,Car,Medium,Rainy,0,16.33,Route_5,8b06e19d-b299-40d8-9c04-5e4fc5497fe7,45,Male,City_4,18,1,Mediterranean,Aegean Table,Monthly,No,Warm,1,4,Poor,5,TRUE,FALSE,Bike-friendly,0.610874531,Car,No,,,
3d5d86L,1,Shawarma,2024-10-12,2024-10-12,6,22,220,Walk,High,Sunny,0,12.24,Route_1,dfca0600-95ed-4420-98f2-a8b89f079a1f,36,Male,City_6,20,4,Mediterranean,Aegean Table,Monthly,Yes,Cold,4,5,Poor,5,FALSE,TRUE,Car-only,0.32097765,Car,No,,,
5cb967H,1,Shawarma,2024-09-05,2024-09-05,7.56,14,140,Walk,High,Snowy,0,-7.08,Route_4,914a2ae7-66db-4230-ade6-13aae1e6e065,28,Female,City_3,13,3,Mediterranean,Aegean Table,Monthly,Yes,Hot,3,2,Fair,4,FALSE,FALSE,Bike-friendly,0.061658048,Car,No,,,
191497L,1,Shawarma,2024-04-03,2024-04-03,13.5,17,170,Bike,Low,Sunny,0,8.22,Route_2,730e8ae0-4ac7-4345-8009-a1aff72c1a65,22,Male,City_9,10,2,Mediterranean,Aegean Table,Weekly,No,Warm,2,2,Poor,4,TRUE,TRUE,Bike-friendly,0.19606223,Bike,No,,,
de7f64F,1,Soup,2024-08-18,2024-08-18,12.71,1,5.5,Car,High,Sunny,0,15.66,Route_2,a3ddc48d-bdf6-4ba8-ad49-eff7363b8684,22,Female,City_6,34,5,Mediterranean,Aegean Table,Weekly,No,Cold,2,4,Fair,5,FALSE,FALSE,Car-only,0.817165382,Car,Yes,,,
87c9cfY,1,Soup,2024-01-17,2024-01-17,2.35,6,33,Walk,Low,Sunny,0,6.82,Route_1,e4981a51-310b-4571-b2ce-55481c298932,48,Male,City_3,44,4,Mediterranean,Aegean Table,Weekly,No,Warm,4,1,Fair,3,TRUE,FALSE,Bike-friendly,0.216100812,Bike,No,,,
4db39bN,1,Soup,2024-07-25,2024-07-25,3.82,25,137.5,Walk,Medium,Rainy,0,19.87,Route_1,e3c142a7-ece7-459a-a55d-aed81c5348ec,22,Other,City_6,5,2,Mediterranean,Aegean Table,Monthly,Yes,Warm,5,3,Fair,2,TRUE,TRUE,Car-only,0.013342027,Bike,No,,,
db065dV,1,Soup,2024-10-30,2024-10-30,3.39,21,115.5,Car,Medium,Rainy,0,10.25,Route_1,3f255d58-f167-4ef0-abc5-991272d8680d,36,Male,City_10,12,2,Mediterranean,Aegean Table,Monthly,No,Cold,2,2,Good,4,FALSE,FALSE,Mixed,0.853972408,Car,Yes,,,
6d5041U,1,Soup,2024-05-31,2024-05-31,11.98,4,22,Walk,Medium,Rainy,0,-4.57,Route_1,fb42bc1d-e7bd-4752-9d78-85f343a29354,18,Male,City_8,22,4,Mediterranean,Aegean Table,Monthly,No,Hot,3,3,Fair,3,TRUE,TRUE,Car-only,0.98444143,Bike,Yes,,,
bca8d8T,1,Soup,2024-10-27,2024-10-27,3.25,25,137.5,Walk,Medium,Snowy,0,3.58,Route_2,35effc92-7e1d-41af-ad69-98ae220621cc,51,Male,City_6,13,5,Mediterranean,Aegean Table,Monthly,Yes,Warm,4,4,Good,3,FALSE,TRUE,Bike-friendly,0.809058453,Bike,Yes,,,
0f2951T,1,Salad,2024-12-03,2024-12-03,12.46,1,8.5,Walk,Low,Rainy,0,6.69,Route_2,255df016-c54d-4f1e-90af-1f13233760e0,25,Female,City_7,35,2,Mediterranean,Aegean Table,Monthly,No,Hot,4,3,Fair,1,FALSE,FALSE,Mixed,0.572191213,Bike,No,,,
f6d89aH,1,Shawarma,2024-07-23,2024-07-23,9.55,9,90,Car,Medium,Rainy,0,10.79,Route_4,4019a779-6a40-41c1-a97d-09d4f1169542,54,Female,City_7,33,1,Mediterranean,Aegean Table,Weekly,No,Hot,1,1,Good,4,TRUE,FALSE,Mixed,0.875784002,Bike,Yes,,,
5ebdfeD,1,Shawarma,2024-08-18,2024-08-18,2.85,4,40,Walk,Medium,Snowy,0,-6.68,Route_4,683fed32-0cba-4830-8251-c71228825ed3,28,Female,City_6,30,1,Mediterranean,Aegean Table,Weekly,No,Warm,4,5,Poor,4,FALSE,FALSE,Car-only,0.845238207,Car,Yes,,,
639672T,1,Soup,2024-05-25,2024-05-25,6.59,19,104.5,Walk,Medium,Sunny,0,13.36,Route_4,84f69105-8c65-4434-b5b4-4e99fe80cb62,36,Female,City_2,29,4,Mediterranean,Aegean Table,Monthly,Yes,Cold,2,5,Fair,2,TRUE,FALSE,Car-only,0.862909011,Car,Yes,,,
8cd96eM,1,Soup,2024-05-19,2024-05-19,4.88,2,11,Walk,Medium,Rainy,0,2.16,Route_5,77c5bc71-fac2-47f0-9ff7-f84faad4dd27,48,Other,City_8,35,4,Mediterranean,Aegean Table,Monthly,No,Cold,4,5,Good,5,TRUE,FALSE,Car-only,0.748731947,Car,No,,,
5be454W,1,Salad,2024-03-03,2024-03-03,8.7,13,110.5,Bike,High,Snowy,0,-4.19,Route_5,8dbf34ff-2269-4007-bc0c-ecd5f1a66634,24,Female,City_5,39,5,Mediterranean,Aegean Table,Monthly,No,Warm,5,5,Fair,5,TRUE,FALSE,Bike-friendly,0.220557189,Car,No,,,
a22814P,1,Salad,2024-06-15,2024-06-15,5.76,16,136,Bike,Medium,Rainy,0,-1.97,Route_3,9034dec8-05d9-4172-ac96-f55d90c0b7d4,53,Male,City_2,2,2,Mediterranean,Aegean Table,Monthly,Yes,Hot,1,2,Fair,5,TRUE,FALSE,Mixed,0.551666768,Bike,No,,,
